# wave, tp
1.841457474949899915e+04,3.956539404947173044e-01
1.844384208416833644e+04,3.996690499871642377e-01
1.847310941883767373e+04,4.040050660792361414e-01
1.850237675350701102e+04,4.081629030276737735e-01
1.853164408817635194e+04,4.115684529962517213e-01
1.856091142284569287e+04,4.150151440533896841e-01
1.859017875751503016e+04,4.197984407637034843e-01
1.861944609218436744e+04,4.224641625902352815e-01
1.864871342685370837e+04,4.251283291859488389e-01
1.867798076152304566e+04,4.279845731683106780e-01
1.870724809619238295e+04,4.308695112963386586e-01
1.873651543086172387e+04,4.338264503337631028e-01
1.876578276553106116e+04,4.362729573252892568e-01
1.879505010020039845e+04,4.384055232069462571e-01
1.882431743486973937e+04,4.403953065817284851e-01
1.885358476953907666e+04,4.424325931360978403e-01
1.888285210420841759e+04,4.439047067715032879e-01
1.891211943887775487e+04,4.454149531461385481e-01
1.894138677354709216e+04,4.469087878281172710e-01
1.897065410821643309e+04,4.483408877513864743e-01
1.899992144288577038e+04,4.497774450794600476e-01
1.902918877755511130e+04,4.509229714092643504e-01
1.905845611222444859e+04,4.518446048417712468e-01
1.908772344689378588e+04,4.527575817484083553e-01
1.911699078156312680e+04,4.536026495625011812e-01
1.914625811623246409e+04,4.544283697432601188e-01
1.917552545090180138e+04,4.553516435931910245e-01
1.920479278557114230e+04,4.564009173898728178e-01
1.923406012024047959e+04,4.574317739305755470e-01
1.926332745490981688e+04,4.587807851356456856e-01
1.929259478957915780e+04,4.601224496747460813e-01
1.932186212424849509e+04,4.615904262225530852e-01
1.935112945891783602e+04,4.632878903673275373e-01
1.938039679358717331e+04,4.651153801846741875e-01
1.940966412825651059e+04,4.670370554768322746e-01
1.943893146292585152e+04,4.691426678100181769e-01
1.946819879759519245e+04,4.712649838273103020e-01
1.949746613226452973e+04,4.734436792650952852e-01
1.952673346693386702e+04,4.752465457345158573e-01
1.955600080160320431e+04,4.769574090217448270e-01
1.958526813627254523e+04,4.788520344201760981e-01
1.961453547094188252e+04,4.809030968814888563e-01
1.964380280561121981e+04,4.830109081114418168e-01
1.967307014028056074e+04,4.850793480686139136e-01
1.970233747494989802e+04,4.868040117273774725e-01
1.973160480961923531e+04,4.883311492305080215e-01
1.976087214428857624e+04,4.899117085859926446e-01
1.979013947895791716e+04,4.914330115443592550e-01
1.981940681362725445e+04,4.926715512052450285e-01
1.984867414829659174e+04,4.939247628137784507e-01
1.987794148296592903e+04,4.951455578377201849e-01
1.990720881763526995e+04,4.963803845811353144e-01
1.993647615230461088e+04,4.976070377787633614e-01
1.996574348697394817e+04,4.986948585869535044e-01
1.999501082164328545e+04,4.992097681661006314e-01
2.002427815631262638e+04,4.999507917566107795e-01
2.005354549098196367e+04,5.007892027803459989e-01
2.008281282565130095e+04,5.016431885889767184e-01
