# wave, tp
1.660000000000000000e+04,2.020659307938736660e-01
1.662827815631262274e+04,2.066630387384496004e-01
1.665655631262524912e+04,2.129110398915446123e-01
1.668483446893787550e+04,2.143295563121528358e-01
1.671311262525049824e+04,2.157640854034998945e-01
1.674139078156312462e+04,2.167674738544333179e-01
1.676966893787575100e+04,2.172453914647361206e-01
1.679794709418837738e+04,2.177098470982840595e-01
1.682622525050100012e+04,2.170827495154570019e-01
1.685450340681362650e+04,2.163492604699420729e-01
1.688278156312625288e+04,2.154668894808678681e-01
1.691105971943887562e+04,2.149315760999027380e-01
1.693933787575150200e+04,2.146437358712724452e-01
1.696761603206412838e+04,2.145684776700109153e-01
1.699589418837675112e+04,2.150169147830030825e-01
1.702417234468937750e+04,2.160028572209207187e-01
1.705245050100200388e+04,2.172011957575690766e-01
1.708072865731462662e+04,2.186046874246756755e-01
1.710900681362725300e+04,2.200297329471768426e-01
1.713728496993987937e+04,2.222893527148841475e-01
1.716556312625250212e+04,2.246327027391734343e-01
1.719384128256512849e+04,2.271454717449284677e-01
1.722211943887775487e+04,2.297120174520126124e-01
1.725039759519038125e+04,2.328220671983701473e-01
1.727867575150300399e+04,2.360911803546206222e-01
1.730695390781563037e+04,2.393613985924506748e-01
1.733523206412825675e+04,2.429468234839474161e-01
1.736351022044087949e+04,2.471101574123548417e-01
1.739178837675350587e+04,2.512934354967663042e-01
1.742006653306613225e+04,2.544928477087561314e-01
1.744834468937875499e+04,2.575323773076318989e-01
1.747662284569138137e+04,2.605966229446822213e-01
1.750490100200400775e+04,2.636305476161340255e-01
1.753317915831663049e+04,2.663745326162790250e-01
1.756145731462925687e+04,2.689567936728176067e-01
1.758973547094188325e+04,2.715390644531155973e-01
1.761801362725450599e+04,2.737931053690663141e-01
1.764629178356713237e+04,2.756986581210238985e-01
1.767456993987975875e+04,2.770177319433320129e-01
1.770284809619238513e+04,2.783440056273734364e-01
1.773112625250500787e+04,2.791491083631296721e-01
1.775940440881763425e+04,2.798407590254271549e-01
1.778768256513026063e+04,2.805006398206438822e-01
1.781596072144288337e+04,2.810849407657114440e-01
1.784423887775550975e+04,2.816828087682844983e-01
1.787251703406813613e+04,2.815214350511985320e-01
1.790079519038075887e+04,2.811906482012617170e-01
1.792907334669338525e+04,2.814712030636268292e-01
1.795735150300601163e+04,2.817517305431868624e-01
1.798562965931863437e+04,2.820337872129553003e-01
1.801390781563126438e+04,2.811312135456379702e-01
1.804218597194388713e+04,2.790565043332631223e-01
1.807046412825650987e+04,2.776016231366540965e-01
1.809874228456913988e+04,2.761458698891385288e-01
1.812702044088176262e+04,2.749336703450084296e-01
1.815529859719438537e+04,2.739651337349946481e-01
