# wave, tp
9.380561122244487706e+03,4.365588026973309110e-02
9.393186372745491099e+03,4.311582574698025194e-02
9.405811623246494491e+03,4.257526337240117448e-02
9.418436873747496065e+03,4.203645130026546772e-02
9.431062124248497639e+03,4.149976153854208899e-02
9.443687374749499213e+03,4.096805008165958079e-02
9.456312625250500787e+03,4.044548247779861105e-02
9.468937875751502361e+03,3.992969070880644789e-02
9.481563126252505754e+03,3.942338222241048573e-02
9.494188376753507328e+03,3.892993758734411558e-02
9.506813627254508901e+03,3.844546301154119078e-02
9.519438877755510475e+03,3.796703404811366950e-02
9.532064128256513868e+03,3.750096580758967291e-02
9.544689378757515442e+03,3.704551960676673306e-02
9.557314629258517016e+03,3.659874508787605563e-02
9.569939879759518590e+03,3.615747101319981283e-02
9.582565130260520164e+03,3.572613381433954738e-02
9.595190380761523556e+03,3.530021314194733972e-02
9.607815631262525130e+03,3.487892671854924548e-02
9.620440881763528523e+03,3.446506385785583215e-02
9.633066132264530097e+03,3.405942336133146314e-02
9.645691382765531671e+03,3.365596643944410160e-02
9.658316633266533245e+03,3.325653383983029343e-02
9.670941883767534819e+03,3.286073678312220053e-02
9.683567134268538211e+03,3.246608358833378422e-02
9.696192384769539785e+03,3.207714278725852519e-02
9.708817635270541359e+03,3.169126747922311471e-02
9.721442885771542933e+03,3.131142563225815245e-02
9.734068136272546326e+03,3.093235597143945137e-02
9.746693386773547900e+03,3.055527090310495436e-02
9.759318637274549474e+03,3.017802826229323832e-02
9.771943887775551048e+03,2.980557206980025131e-02
9.784569138276552621e+03,2.943608838301520897e-02
9.797194388777554195e+03,2.906840009996729257e-02
9.809819639278557588e+03,2.870206312232446294e-02
9.822444889779560981e+03,2.833586374179302564e-02
9.835070140280562555e+03,2.797283744821086118e-02
9.847695390781564129e+03,2.760981402002223722e-02
9.860320641282565703e+03,2.724978406961731450e-02
9.872945891783567276e+03,2.689177642526919751e-02
9.885571142284568850e+03,2.653614594877014982e-02
9.898196392785572243e+03,2.618199294958934581e-02
9.910821643286573817e+03,2.582796173796304481e-02
9.923446893787575391e+03,2.547749652829762318e-02
9.936072144288576965e+03,2.512865638494439849e-02
9.948697394789580358e+03,2.478422435379984065e-02
9.961322645290581931e+03,2.444042732127536463e-02
9.973947895791583505e+03,2.410209948507263666e-02
9.986573146292585079e+03,2.376663674479290514e-02
9.999198396793586653e+03,2.343228206987710630e-02
1.001182364729458823e+04,2.310127754966414745e-02
1.002444889779558980e+04,2.277523536818989308e-02
1.003707414829659501e+04,2.245255058778045792e-02
1.004969939879759659e+04,2.213428260915577608e-02
1.006232464929859816e+04,2.181841710693716713e-02
1.007494989979959973e+04,2.150768823517636499e-02
1.008757515030060131e+04,2.119775559191179951e-02
1.010020040080160470e+04,2.089344570491734679e-02
1.011282565130260627e+04,2.059376365430743566e-02
1.012545090180360785e+04,2.029729655355414636e-02
1.013807615230460942e+04,2.000432079309769420e-02
1.015070140280561100e+04,1.971642903812692582e-02
