# wave, tp
3.837605110220440838e+04,2.357159637505204519e-02
3.840156362725450890e+04,2.715396392668353170e-02
3.842707615230460942e+04,3.134275883769772897e-02
3.845258867735470994e+04,3.620913302869625816e-02
3.847810120240481046e+04,4.184940396684366098e-02
3.850361372745491099e+04,4.835869924488336163e-02
3.852912625250501151e+04,5.583513843396949866e-02
3.855463877755511203e+04,6.436750219685755114e-02
3.858015130260521255e+04,7.403744993169333877e-02
3.860566382765531307e+04,8.488698136655976889e-02
3.863117635270540632e+04,9.695369506444925789e-02
3.865668887775551411e+04,1.102327125586058804e-01
3.868220140280561463e+04,1.246169457114434526e-01
3.870771392785570788e+04,1.400006515329940415e-01
3.873322645290581568e+04,1.562112719415651441e-01
3.875873897795590892e+04,1.730287646548457070e-01
3.878425150300601672e+04,1.902043649769069866e-01
3.880976402805610996e+04,2.074663418411887839e-01
3.883527655310621049e+04,2.245236276108940332e-01
3.886078907815631828e+04,2.410992916399242181e-01
3.888630160320641153e+04,2.569560397255755135e-01
3.891181412825651205e+04,2.719038464798814170e-01
3.893732665330661257e+04,2.858203984801219177e-01
3.896283917835671309e+04,2.986253209365454242e-01
3.898835170340681361e+04,3.102743528459571687e-01
3.901386422845691413e+04,3.207377820779055977e-01
3.903937675350701466e+04,3.300643335316049143e-01
3.906488927855711518e+04,3.383658316210600980e-01
3.909040180360721570e+04,3.457257878698936637e-01
3.911591432865731622e+04,3.522349054621687903e-01
3.914142685370741674e+04,3.580024774058074843e-01
3.916693937875751726e+04,3.630825287481094232e-01
3.919245190380761778e+04,3.675453341391393125e-01
3.921796442885771830e+04,3.714707880370500814e-01
3.924347695390781155e+04,3.748906220974145831e-01
3.926898947895791935e+04,3.778856533476068758e-01
3.929450200400801987e+04,3.804841297279086265e-01
3.932001452905811311e+04,3.827123359275912962e-01
3.934552705410822091e+04,3.845955872645469009e-01
3.937103957915831415e+04,3.862162341874889049e-01
3.939655210420841468e+04,3.875796618194494725e-01
3.942206462925851520e+04,3.887214420511525548e-01
3.944757715430861572e+04,3.896917549559907323e-01
3.947308967935871624e+04,3.904762059749485870e-01
3.949860220440881676e+04,3.911367187717731952e-01
3.952411472945891728e+04,3.916638565250775694e-01
3.954962725450901780e+04,3.920919645827073974e-01
3.957513977955911832e+04,3.924182734280686757e-01
3.960065230460921885e+04,3.927173420878649623e-01
3.962616482965931937e+04,3.929637883590916259e-01
3.965167735470941989e+04,3.931677459814609255e-01
3.967718987975952041e+04,3.933592219417305080e-01
3.970270240480962093e+04,3.935087057924389065e-01
