# wave, tp
7.000000000000000000e+03,1.369758940525970560e-02
7.011422845691381553e+03,1.440734450732659988e-02
7.022845691382764926e+03,1.512686981306733507e-02
7.034268537074147389e+03,1.584759535630349270e-02
7.045691382765530761e+03,1.658175502855237932e-02
7.057114228456913224e+03,1.734850734534578234e-02
7.068537074148296597e+03,1.812834546307455150e-02
7.079959919839679060e+03,1.892835640101272338e-02
7.091382765531061523e+03,1.976790013690675474e-02
7.102805611222444895e+03,2.062490133060435396e-02
7.114228456913827358e+03,2.147467831675358568e-02
7.125651302605210731e+03,2.233593121797283754e-02
7.137074148296592284e+03,2.323678128910494980e-02
7.148496993987974747e+03,2.415224442807771543e-02
7.159919839679358120e+03,2.508473286717866069e-02
7.171342685370740583e+03,2.601836437254224227e-02
7.182765531062123955e+03,2.695950233020956086e-02
7.194188376753506418e+03,2.788001822764954105e-02
7.205611222444889790e+03,2.878800770204173465e-02
7.217034068136272253e+03,2.967478955185058956e-02
7.228456913827654716e+03,3.053617573687239170e-02
7.239879759519038089e+03,3.139869681555091524e-02
7.251302605210420552e+03,3.220455617207642479e-02
7.262725450901803924e+03,3.300460980890094348e-02
7.274148296593185478e+03,3.375619006888736645e-02
7.285571142284567941e+03,3.450710723093067256e-02
7.296993987975951313e+03,3.524907252342451836e-02
7.308416833667333776e+03,3.595509562608194959e-02
7.319839679358717149e+03,3.664053001623188838e-02
7.331262525050099612e+03,3.730671360184097812e-02
7.342685370741482984e+03,3.800470574517981343e-02
7.354108216432865447e+03,3.871953583703427459e-02
7.365531062124247910e+03,3.945912419641030289e-02
7.376953907815631283e+03,4.021830012153877060e-02
7.388376753507012836e+03,4.101617017523717657e-02
7.399799599198397118e+03,4.185570495127460822e-02
7.411222444889778671e+03,4.267508937562833338e-02
7.422645290581162044e+03,4.354455125269216659e-02
7.434068136272544507e+03,4.444928042086523229e-02
7.445490981963926970e+03,4.540837948141297764e-02
7.456913827655310342e+03,4.641947434556763230e-02
7.468336673346692805e+03,4.747500417045733695e-02
7.479759519038076178e+03,4.854490895985191096e-02
7.491182364729458641e+03,4.962249670328777729e-02
7.502605210420841104e+03,5.077004324875656477e-02
7.514028056112224476e+03,5.220098795161273036e-02
7.525450901803606030e+03,5.358946551578797762e-02
7.536873747494989402e+03,5.503814008174705286e-02
7.548296593186371865e+03,5.644787393872503084e-02
7.559719438877755238e+03,5.786945934540043551e-02
7.571142284569137701e+03,5.920384034971426512e-02
7.582565130260520164e+03,6.058283727070054581e-02
7.593987975951903536e+03,6.185584062780600384e-02
7.605410821643285999e+03,6.310586585904834345e-02
7.616833667334669371e+03,6.423506074499497898e-02
7.628256513026051834e+03,6.531099615862978602e-02
7.639679358717435207e+03,6.625018540777913301e-02
7.651102204408817670e+03,6.722657070531623535e-02
7.662525050100199223e+03,6.808147295098944396e-02
7.673947895791582596e+03,6.892395340342966081e-02
7.685370741482965059e+03,6.975634998900219486e-02
7.696793587174348431e+03,7.048098704187154284e-02
7.708216432865730894e+03,7.130124603824190832e-02
7.719639278557113357e+03,7.186417624515911706e-02
7.731062124248496730e+03,7.261857875711305588e-02
7.742484969939879193e+03,7.330158914066317588e-02
7.753907815631262565e+03,7.397522396945245549e-02
7.765330661322645028e+03,7.465419747489836222e-02
7.776753507014026582e+03,7.535781918164245752e-02
7.788176352705410864e+03,7.606961886222489422e-02
7.799599198396792417e+03,7.681589806203165116e-02
7.811022044088175790e+03,7.758733985712634729e-02
7.822444889779558252e+03,7.845178716558517951e-02
7.833867735470941625e+03,7.931550436149177596e-02
7.845290581162324088e+03,8.023164460375302454e-02
7.856713426853707460e+03,8.121293313369180866e-02
7.868136272545089923e+03,8.223422962627301158e-02
7.879559118236472386e+03,8.333468068695334963e-02
7.890981963927855759e+03,8.452841148203894817e-02
7.902404809619238222e+03,8.577879250766125285e-02
7.913827655310621594e+03,8.701626134877650520e-02
7.925250501002003148e+03,8.840942257685875660e-02
7.936673346693385611e+03,8.974056935562334247e-02
7.948096192384768983e+03,9.111564715342063137e-02
7.959519038076151446e+03,9.255516774314835604e-02
7.970941883767534819e+03,9.408177294494249332e-02
7.982364729458917282e+03,9.547817886442218349e-02
7.993787575150299745e+03,9.700104254568979456e-02
8.005210420841683117e+03,9.849930542546631029e-02
8.016633266533065580e+03,1.001531531764455474e-01
8.028056112224448952e+03,1.019150823771999836e-01
8.039478957915831415e+03,1.035558967464475094e-01
8.050901803607214788e+03,1.051965650821325843e-01
8.062324649298596341e+03,1.069132277456305152e-01
8.073747494989979714e+03,1.084323694726938431e-01
8.085170340681362177e+03,1.099477306066692917e-01
8.096593186372744640e+03,1.114576985413170962e-01
8.108016032064128012e+03,1.128780733999851377e-01
8.119438877755510475e+03,1.142609581496711046e-01
8.130861723446893848e+03,1.156389815751422134e-01
8.142284569138276311e+03,1.168143381913957779e-01
8.153707414829658774e+03,1.179395662202547962e-01
8.165130260521042146e+03,1.189488113705680639e-01
8.176553106212423700e+03,1.198802655693775032e-01
8.187975951903807982e+03,1.208010511355647326e-01
8.199398797595189535e+03,1.217342458399234689e-01
8.210821643286571998e+03,1.226952891815374647e-01
8.222244488977956280e+03,1.235635580436213604e-01
8.233667334669338743e+03,1.245059453579884789e-01
8.245090180360721206e+03,1.254401513258389389e-01
8.256513026052103669e+03,1.263576812681905526e-01
8.267935871743486132e+03,1.272042358662165140e-01
8.279358717434868595e+03,1.280735857684267287e-01
8.290781563126252877e+03,1.289820648244944523e-01
8.302204408817635340e+03,1.299208990460567203e-01
8.313627254509017803e+03,1.309612767239816955e-01
8.325050100200400266e+03,1.320344980261159429e-01
8.336472945891782729e+03,1.331020081660985732e-01
8.347895791583167011e+03,1.341641616358242861e-01
8.359318637274549474e+03,1.353429136274653666e-01
8.370741482965930118e+03,1.365668291215347829e-01
8.382164328657314400e+03,1.377890389222916068e-01
8.393587174348696863e+03,1.390859326953821362e-01
8.405010020040079326e+03,1.404248131059874227e-01
8.416432865731461789e+03,1.418206118979569719e-01
8.427855711422844252e+03,1.432648516794710891e-01
8.439278557114228533e+03,1.447182912720920145e-01
8.450701402805610996e+03,1.462371922123319734e-01
8.462124248496993459e+03,1.477581213870556576e-01
8.473547094188375922e+03,1.492851423907678998e-01
8.484969939879758385e+03,1.508014209384250792e-01
8.496392785571142667e+03,1.522988221863398883e-01
8.507815631262525130e+03,1.537713190254394180e-01
8.519238476953907593e+03,1.552481597446371264e-01
8.530661322645290056e+03,1.567193960347563475e-01
8.542084168336672519e+03,1.581493469858109568e-01
8.553507014028054982e+03,1.595787671944352282e-01
8.564929859719439264e+03,1.610106970925537506e-01
8.576352705410821727e+03,1.623924271126246377e-01
8.587775551102204190e+03,1.637349823890666134e-01
8.599198396793586653e+03,1.650786468810917507e-01
