# wave, tp
9.700000000000000000e+03,1.802612888424080240e-01
9.717253907815631464e+03,1.775347637622920471e-01
9.734507815631262929e+03,1.770948649493807037e-01
9.751761723446892574e+03,1.794724334225518414e-01
9.769015631262524039e+03,1.846257232370223655e-01
9.786269539078155503e+03,1.925435732313197368e-01
9.803523446893786968e+03,2.015963969176639836e-01
9.820777354709418432e+03,2.109071345640597672e-01
9.838031262525049897e+03,2.197643918383434536e-01
9.855285170340681361e+03,2.273115812425329230e-01
9.872539078156312826e+03,2.329147684963049636e-01
9.889792985971944290e+03,2.368113616971402879e-01
9.907046893787573936e+03,2.388148169092060569e-01
9.924300801603207219e+03,2.398636036944678529e-01
9.941554709418836865e+03,2.405347856856431266e-01
9.958808617234468329e+03,2.411224038330407327e-01
9.976062525050099794e+03,2.418097565996478182e-01
9.993316432865731258e+03,2.433792582525831083e-01
1.001057034068136090e+04,2.452760928787542649e-01
1.002782424849699237e+04,2.473782062881857424e-01
1.004507815631262565e+04,2.500725771584142443e-01
1.006233206412825712e+04,2.527948545416590642e-01
1.007958597194388676e+04,2.556777094399789174e-01
1.009683987975951823e+04,2.585426272830645966e-01
1.011409378757514969e+04,2.610814272680943571e-01
1.013134769539078297e+04,2.631332784723322549e-01
1.014860160320641262e+04,2.646800969400590620e-01
1.016585551102204408e+04,2.660050479062991413e-01
1.018310941883767555e+04,2.665632541029337998e-01
1.020036332665330519e+04,2.670766972031742847e-01
1.021761723446893848e+04,2.676386673457819554e-01
1.023487114228456994e+04,2.680939518387976950e-01
1.025212505010019959e+04,2.686325233407361734e-01
1.026937895791583105e+04,2.694746184129578892e-01
1.028663286573146252e+04,2.705800762422897465e-01
1.030388677354709216e+04,2.721915051836883981e-01
1.032114068136272545e+04,2.745124372009061786e-01
1.033839458917835691e+04,2.772422795689108432e-01
1.035564849699398837e+04,2.803562521146119590e-01
1.037290240480961802e+04,2.837754165863675127e-01
1.039015631262524948e+04,2.872670731488356499e-01
1.040741022044088277e+04,2.909780613505653646e-01
1.042466412825651423e+04,2.946030765619834235e-01
1.044191803607214388e+04,2.983306826108360621e-01
1.045917194388777534e+04,3.015833112661069904e-01
1.047642585170340681e+04,3.047176550348781876e-01
